year,month,rainfall_mm,temp_c,humidity_pct,soil_moisture,source,water_level_cm,level_lag_1,rain_lag_1,level_lag_2,rain_lag_2,level_lag_3,rain_lag_3,level_lag_4,rain_lag_4,level_lag_5,rain_lag_5,level_lag_6,rain_lag_6,rain_roll3,rain_roll6,rain_roll12,level_roll3,month_sin,month_cos,is_monsoon,is_winter,urban_factor
1944,10,48.88,8.46,52.14,0.2172,synthetic,326.3596502001893,348.3849448000574,109.62,332.8240581368756,179.92,264.7948950499483,209.74,163.6182537269045,82.88,134.6712258005087,16.83,146.02125670991018,10.35,112.80666666666667,107.9783333333333,60.29333333333332,335.85621771237413,-0.8660254037844386,0.5000000000000001,0,0,0.47000000000000003
1944,11,11.92,3.4,55.3,0.1806,synthetic,284.7782535256414,326.3596502001893,48.88,348.3849448000574,109.62,332.8240581368756,179.92,264.7948950499483,209.74,163.6182537269045,82.88,134.6712258005087,16.83,56.806666666666665,107.15999999999997,60.911666666666655,319.8409495086294,-0.5000000000000004,0.8660254037844384,0,1,0.47000000000000003
1944,12,12.44,0.59,59.48,0.2191,synthetic,248.91698351962765,284.7782535256414,11.92,326.3596502001893,48.88,348.3849448000574,109.62,332.8240581368756,179.92,264.7948950499483,209.74,163.6182537269045,82.88,24.413333333333327,95.41999999999997,61.01499999999999,286.68496241515277,-2.4492935982947064e-16,1.0,0,1,0.47000000000000003
1945,1,20.51,1.21,61.59,0.2059,synthetic,224.36495696521092,248.91698351962765,12.44,284.7782535256414,11.92,326.3596502001893,48.88,348.3849448000574,109.62,332.8240581368756,179.92,264.7948950499483,209.74,14.956666666666658,63.88166666666664,61.19333333333333,252.68673133682668,0.49999999999999994,0.8660254037844387,0,1,0.47350000000000003
1945,2,31.07,6.47,63.68,0.2059,synthetic,210.4338815189356,224.36495696521092,20.51,248.91698351962765,12.44,284.7782535256414,11.92,326.3596502001893,48.88,348.3849448000574,109.62,332.8240581368756,179.92,21.33999999999999,39.0733333333333,62.329999999999984,227.9052740012581,0.8660254037844386,0.5000000000000001,0,1,0.47350000000000003
1945,3,10.81,14.27,53.4,0.2127,synthetic,185.8923019213708,210.4338815189356,31.07,224.36495696521092,20.51,248.91698351962765,12.44,284.7782535256414,11.92,326.3596502001893,48.88,348.3849448000574,109.62,20.796666666666656,22.604999999999972,62.080833333333324,206.89704680183914,1.0,6.123233995736766e-17,0,0,0.47350000000000003
1945,4,9.46,21.64,54.88,0.2643,synthetic,162.95120165018815,185.8923019213708,10.81,210.4338815189356,31.07,224.36495696521092,20.51,248.91698351962765,12.44,284.7782535256414,11.92,326.3596502001893,48.88,17.113333333333323,16.03499999999997,62.00666666666666,186.42579503016486,0.8660254037844387,-0.49999999999999983,0,0,0.47350000000000003
1945,5,32.09,28.64,55.19,0.2036,synthetic,157.54076436622682,162.95120165018815,9.46,185.8923019213708,10.81,210.4338815189356,31.07,224.36495696521092,20.51,248.91698351962765,12.44,284.7782535256414,11.92,17.453333333333322,19.39666666666664,63.27833333333333,168.79475597926194,0.49999999999999994,-0.8660254037844387,0,0,0.47350000000000003
1945,6,78.96,28.47,53.71,0.1499,synthetic,181.93409528588612,157.54076436622682,32.09,162.95120165018815,9.46,185.8923019213708,10.81,210.4338815189356,31.07,224.36495696521092,20.51,248.91698351962765,12.44,40.16999999999999,30.483333333333302,62.951666666666654,167.47535376743372,1.2246467991473532e-16,-1.0,1,0,0.47350000000000003
1945,7,239.34,28.96,77.58,0.4472,synthetic,297.9388662601938,181.93409528588612,78.96,157.54076436622682,32.09,162.95120165018815,9.46,185.8923019213708,10.81,210.4338815189356,31.07,224.36495696521092,20.51,116.79666666666667,66.95499999999997,65.41833333333331,212.47124197076892,-0.4999999999999998,-0.8660254037844388,1,0,0.47350000000000003
1945,8,111.34,20.3,81.12,0.4314,synthetic,320.31708603523776,297.9388662601938,239.34,181.93409528588612,78.96,157.54076436622682,32.09,162.95120165018815,9.46,185.8923019213708,10.81,210.4338815189356,31.07,143.2133333333333,80.33333333333331,59.70333333333332,266.7300158604392,-0.8660254037844384,-0.5000000000000004,1,0,0.47350000000000003
1945,9,190.72,14.31,85.39,0.3988,synthetic,387.12872015666676,320.31708603523776,111.34,297.9388662601938,239.34,181.93409528588612,78.96,157.54076436622682,32.09,162.95120165018815,9.46,185.8923019213708,10.81,180.46666666666667,110.31833333333331,66.46166666666666,335.12822415069945,-1.0,-1.8369701987210297e-16,1,0,0.47350000000000003
1945,10,28.19,8.83,58.26,0.1527,synthetic,345.5252168973777,387.12872015666676,190.72,320.31708603523776,111.34,297.9388662601938,239.34,181.93409528588612,78.96,157.54076436622682,32.09,162.95120165018815,9.46,110.08333333333331,113.43999999999998,64.7375,350.9903410297607,-0.8660254037844386,0.5000000000000001,0,0,0.47350000000000003
1945,11,12.13,4.08,51.87,0.2119,synthetic,300.9658616847401,345.5252168973777,28.19,387.12872015666676,190.72,320.31708603523776,111.34,297.9388662601938,239.34,181.93409528588612,78.96,157.54076436622682,32.09,77.0133333333333,110.11333333333333,64.755,344.5399329129282,-0.5000000000000004,0.8660254037844384,0,1,0.47350000000000003
1945,12,11.73,0.39,52.25,0.1799,synthetic,261.2563387619945,300.9658616847401,12.13,345.5252168973777,28.19,387.12872015666676,190.72,320.31708603523776,111.34,297.9388662601938,239.34,181.93409528588612,78.96,17.349999999999984,98.9083333333333,64.69583333333331,302.58247244803744,-2.4492935982947064e-16,1.0,0,1,0.47350000000000003
1946,1,14.87,3.77,57.72,0.1889,synthetic,230.4965841270282,261.2563387619945,11.73,300.9658616847401,12.13,345.5252168973777,28.19,387.12872015666676,190.72,320.31708603523776,111.34,297.9388662601938,239.34,12.909999999999982,61.49666666666664,64.22583333333331,264.23959485792096,0.49999999999999994,0.8660254037844387,0,1,0.47700000000000004
1946,2,22.86,3.23,60.74,0.1478,synthetic,209.5265924322774,230.4965841270282,14.87,261.2563387619945,11.73,300.9658616847401,12.13,345.5252168973777,28.19,387.12872015666676,190.72,320.31708603523776,111.34,16.486666666666647,46.74999999999998,63.54166666666666,233.7598384404334,0.8660254037844386,0.5000000000000001,0,1,0.47700000000000004
1946,3,12.22,13.32,48.53,0.2348,synthetic,184.82919197645336,209.5265924322774,22.86,230.4965841270282,14.87,261.2563387619945,11.73,300.9658616847401,12.13,345.5252168973777,28.19,387.12872015666676,190.72,16.64999999999998,16.99999999999997,63.65916666666666,208.28412284525302,1.0,6.123233995736766e-17,0,0,0.47700000000000004
1946,4,6.69,23.02,54.77,0.2143,synthetic,161.95644883195118,184.82919197645336,12.22,209.5265924322774,22.86,230.4965841270282,14.87,261.2563387619945,11.73,300.9658616847401,12.13,345.5252168973777,28.19,13.923333333333312,13.416666666666638,63.42833333333332,185.43741108022732,0.8660254037844387,-0.49999999999999983,0,0,0.47700000000000004
1946,5,20.54,26.07,59.98,0.1852,synthetic,149.29043081817818,161.95644883195118,6.69,184.82919197645336,12.22,209.5265924322774,22.86,230.4965841270282,14.87,261.2563387619945,11.73,300.9658616847401,12.13,13.149999999999983,14.818333333333305,62.46583333333333,165.35869054219424,0.49999999999999994,-0.8660254037844387,0,0,0.47700000000000004
1946,6,29.59,29.36,62.5,0.2255,synthetic,144.45339395210294,149.29043081817818,20.54,161.95644883195118,6.69,184.82919197645336,12.22,209.5265924322774,22.86,230.4965841270282,14.87,261.2563387619945,11.73,18.93999999999998,17.794999999999973,58.35166666666666,151.90009120074413,1.2246467991473532e-16,-1.0,1,0,0.47700000000000004
1946,7,184.37,27.47,78.39,0.4623,synthetic,233.51898514793055,144.45339395210294,29.59,149.29043081817818,20.54,161.95644883195118,6.69,184.82919197645336,12.22,209.5265924322774,22.86,230.4965841270282,14.87,78.16666666666664,46.04499999999998,53.77083333333332,175.75426997273726,-0.4999999999999998,-0.8660254037844388,1,0,0.47700000000000004
1946,8,221.07,23.15,85.15,0.4072,synthetic,331.894494020274,233.51898514793055,184.37,144.45339395210294,29.59,149.29043081817818,20.54,161.95644883195118,6.69,184.82919197645336,12.22,209.5265924322774,22.86,145.01,79.07999999999997,62.914999999999985,236.6222910401025,-0.8660254037844384,-0.5000000000000004,1,0,0.47700000000000004
1946,9,109.12,14.71,79.64,0.3989,synthetic,346.9042788416432,331.894494020274,221.07,233.51898514793055,184.37,144.45339395210294,29.59,149.29043081817818,20.54,161.95644883195118,6.69,184.82919197645336,12.22,171.51999999999998,95.22999999999998,56.11499999999999,304.10591933661595,-1.0,-1.8369701987210297e-16,1,0,0.47700000000000004
1946,10,37.64,7.58,58.66,0.1976,synthetic,318.05397889147423,346.9042788416432,109.12,331.894494020274,221.07,233.51898514793055,184.37,144.45339395210294,29.59,149.29043081817818,20.54,161.95644883195118,6.69,122.60999999999997,100.3883333333333,56.902499999999996,332.28425058446385,-0.8660254037844386,0.5000000000000001,0,0,0.47700000000000004
1946,11,8.22,-0.99,59.58,0.2104,synthetic,275.3040385882629,318.05397889147423,37.64,346.9042788416432,109.12,331.894494020274,221.07,233.51898514793055,184.37,144.45339395210294,29.59,149.29043081817818,20.54,51.65999999999999,98.33499999999998,56.576666666666654,313.4207654404602,-0.5000000000000004,0.8660254037844384,0,1,0.47700000000000004
1946,12,13.49,-4.34,65.44,0.1958,synthetic,241.6312584744995,275.3040385882629,8.22,318.05397889147423,37.64,346.9042788416432,109.12,331.894494020274,221.07,233.51898514793055,184.37,144.45339395210294,29.59,19.783333333333314,95.65166666666664,56.72333333333332,278.32975865141225,-2.4492935982947064e-16,1.0,0,1,0.47700000000000004
1947,1,20.82,0.45,58.06,0.1684,synthetic,218.12646144045618,241.6312584744995,13.49,275.3040385882629,8.22,318.05397889147423,37.64,346.9042788416432,109.12,331.894494020274,221.07,233.51898514793055,184.37,14.176666666666648,68.3933333333333,57.21916666666666,245.02058616773954,0.49999999999999994,0.8660254037844387,0,1,0.48050000000000004
1947,2,14.07,10.37,54.05,0.2065,synthetic,193.96967207217446,218.12646144045618,20.82,241.6312584744995,13.49,275.3040385882629,8.22,318.05397889147423,37.64,346.9042788416432,109.12,331.894494020274,221.07,16.126666666666647,33.89333333333331,56.48666666666665,217.90913066237673,0.8660254037844386,0.5000000000000001,0,1,0.48050000000000004
1947,3,18.26,15.74,55.75,0.2109,synthetic,175.55120282276886,193.96967207217446,14.07,218.12646144045618,20.82,241.6312584744995,13.49,275.3040385882629,8.22,318.05397889147423,37.64,346.9042788416432,109.12,17.71666666666665,18.74999999999997,56.98999999999999,195.8824454451332,1.0,6.123233995736766e-17,0,0,0.48050000000000004
1947,4,14.73,22.41,56.01,0.2315,synthetic,158.11457344184853,175.55120282276886,18.26,193.96967207217446,14.07,218.12646144045618,20.82,241.6312584744995,13.49,275.3040385882629,8.22,318.05397889147423,37.64,15.686666666666648,14.931666666666638,57.65999999999999,175.87848277893065,0.8660254037844387,-0.49999999999999983,0,0,0.48050000000000004
1947,5,27.74,29.77,58.19,0.1657,synthetic,150.86530062714039,158.11457344184853,14.73,175.55120282276886,18.26,193.96967207217446,14.07,218.12646144045618,20.82,241.6312584744995,13.49,275.3040385882629,8.22,20.243333333333315,18.18499999999997,58.25999999999999,161.5103589639193,0.49999999999999994,-0.8660254037844387,0,0,0.48050000000000004
1947,6,102.16,28.28,56.51,0.1774,synthetic,189.60600420569494,150.86530062714039,27.74,158.11457344184853,14.73,175.55120282276886,18.26,193.96967207217446,14.07,218.12646144045618,20.82,241.6312584744995,13.49,48.20999999999998,32.9633333333333,64.30749999999999,166.19529275822796,1.2246467991473532e-16,-1.0,1,0,0.48050000000000004
1947,7,205.29,28.48,81.61,0.4127,synthetic,284.7114389121012,189.60600420569494,102.16,150.86530062714039,27.74,158.11457344184853,14.73,175.55120282276886,18.26,193.96967207217446,14.07,218.12646144045618,20.82,111.72999999999998,63.70833333333329,66.05083333333333,208.39424791497882,-0.4999999999999998,-0.8660254037844388,1,0,0.48050000000000004
1947,8,305.14,23.18,78.78,0.4289,synthetic,425.9246214833587,284.7114389121012,205.29,189.60600420569494,102.16,150.86530062714039,27.74,158.11457344184853,14.73,175.55120282276886,18.26,193.96967207217446,14.07,204.19666666666663,112.21999999999996,73.05666666666666,300.08068820038494,-0.8660254037844384,-0.5000000000000004,1,0,0.48050000000000004
1947,9,169.96,13.16,82.99,0.421,synthetic,463.4351205114414,425.9246214833587,305.14,284.7114389121012,205.29,189.60600420569494,102.16,150.86530062714039,27.74,158.11457344184853,14.73,175.55120282276886,18.26,226.79666666666665,137.5033333333333,78.12666666666667,391.35706030230045,-1.0,-1.8369701987210297e-16,1,0,0.48050000000000004
1947,10,26.88,9.56,54.25,0.2038,synthetic,411.13474912205334,463.4351205114414,169.96,425.9246214833587,305.14,284.7114389121012,205.29,189.60600420569494,102.16,150.86530062714039,27.74,158.11457344184853,14.73,167.32666666666665,139.52833333333328,77.22999999999999,433.49816370561786,-0.8660254037844386,0.5000000000000001,0,0,0.48050000000000004
1947,11,7.52,2.03,49.52,0.1568,synthetic,353.0161728539841,411.13474912205334,26.88,463.4351205114414,169.96,425.9246214833587,305.14,284.7114389121012,205.29,189.60600420569494,102.16,150.86530062714039,27.74,68.11999999999999,136.15833333333327,77.17166666666667,409.1953474958263,-0.5000000000000004,0.8660254037844384,0,1,0.48050000000000004
1947,12,15.58,-1.27,50.04,0.1354,synthetic,309.34939437836863,353.0161728539841,7.52,411.13474912205334,26.88,463.4351205114414,169.96,425.9246214833587,305.14,284.7114389121012,205.29,189.60600420569494,102.16,16.65999999999998,121.7283333333333,77.34583333333333,357.833438784802,-2.4492935982947064e-16,1.0,0,1,0.48050000000000004
1948,1,11.65,0.02,63.21,0.2303,synthetic,270.2541738248556,309.34939437836863,15.58,353.0161728539841,7.52,411.13474912205334,26.88,463.4351205114414,169.96,425.9246214833587,305.14,284.7114389121012,205.29,11.583333333333314,89.45499999999997,76.58166666666666,310.8732470190694,0.49999999999999994,0.8660254037844387,0,1,0.484
1948,2,13.66,10.88,59.91,0.1903,synthetic,238.07157368499477,270.2541738248556,11.65,309.34939437836863,15.58,353.0161728539841,7.52,411.13474912205334,26.88,463.4351205114414,169.96,425.9246214833587,305.14,13.629999999999981,40.87499999999997,76.5475,272.5583806294064,0.8660254037844386,0.5000000000000001,0,1,0.484
1948,3,1.75,18.44,48.05,0.1506,synthetic,203.1145478723353,238.07157368499477,13.66,270.2541738248556,11.65,309.34939437836863,15.58,353.0161728539841,7.52,411.13474912205334,26.88,463.4351205114414,169.96,9.019999999999982,12.83999999999997,75.17166666666665,237.14676512739524,1.0,6.123233995736766e-17,0,0,0.484
1948,4,10.86,26.16,61.92,0.2169,synthetic,179.08099456630634,203.1145478723353,1.75,238.07157368499477,13.66,270.2541738248556,11.65,309.34939437836863,15.58,353.0161728539841,7.52,411.13474912205334,26.88,8.756666666666648,10.169999999999972,74.84916666666666,206.7557053745455,0.8660254037844387,-0.49999999999999983,0,0,0.484
1948,5,24.16,29.27,58.79,0.2084,synthetic,166.48918491403097,179.08099456630634,10.86,203.1145478723353,1.75,238.07157368499477,13.66,270.2541738248556,11.65,309.34939437836863,15.58,353.0161728539841,7.52,12.256666666666646,12.943333333333305,74.55083333333333,182.89490911755755,0.49999999999999994,-0.8660254037844387,0,0,0.484
1948,6,67.37,29.91,51.23,0.1916,synthetic,181.6622847984542,166.48918491403097,24.16,179.08099456630634,10.86,203.1145478723353,1.75,238.07157368499477,13.66,270.2541738248556,11.65,309.34939437836863,15.58,34.12999999999998,21.57499999999997,71.65166666666666,175.7441547595972,1.2246467991473532e-16,-1.0,1,0,0.484
1948,7,85.57,27.84,75.06,0.3669,synthetic,206.21643312719658,181.6622847984542,67.37,166.48918491403097,24.16,179.08099456630634,10.86,203.1145478723353,1.75,238.07157368499477,13.66,270.2541738248556,11.65,59.03333333333331,33.894999999999975,61.67499999999999,184.78930094656062,-0.4999999999999998,-0.8660254037844388,1,0,0.484
1948,8,207.28,24.59,84.59,0.3529,synthetic,299.86576590109956,206.21643312719658,85.57,181.6622847984542,67.37,166.48918491403097,24.16,179.08099456630634,10.86,203.1145478723353,1.75,238.07157368499477,13.66,120.07333333333331,66.16499999999996,53.51999999999999,229.24816127558347,-0.8660254037844384,-0.5000000000000004,1,0,0.484
1948,9,78.44,16.41,75.09,0.3933,synthetic,301.64277621830433,299.86576590109956,207.28,206.21643312719658,85.57,181.6622847984542,67.37,166.48918491403097,24.16,179.08099456630634,10.86,203.1145478723353,1.75,123.76333333333332,78.94666666666664,45.89333333333332,269.2416584155335,-1.0,-1.8369701987210297e-16,1,0,0.484
1948,10,35.78,6.05,55.53,0.16,synthetic,278.33015972327536,301.64277621830433,78.44,299.86576590109956,207.28,206.21643312719658,85.57,181.6622847984542,67.37,166.48918491403097,24.16,179.08099456630634,10.86,107.16666666666664,83.09999999999997,46.63499999999999,293.2795672808931,-0.8660254037844386,0.5000000000000001,0,0,0.484
1948,11,6.32,2.49,47.04,0.2132,synthetic,240.54760552522234,278.33015972327536,35.78,301.64277621830433,78.44,299.86576590109956,207.28,206.21643312719658,85.57,181.6622847984542,67.37,166.48918491403097,24.16,40.17999999999998,80.12666666666664,46.53499999999999,273.50684715560067,-0.5000000000000004,0.8660254037844384,0,1,0.484
1948,12,9.93,0.83,56.12,0.2409,synthetic,210.85398575585845,240.54760552522234,6.32,278.33015972327536,35.78,301.64277621830433,78.44,299.86576590109956,207.28,206.21643312719658,85.57,181.6622847984542,67.37,17.343333333333316,70.5533333333333,46.06416666666666,243.24391700145205,-2.4492935982947064e-16,1.0,0,1,0.484
1949,1,15.66,1.37,55.61,0.2163,synthetic,188.95833231344145,210.85398575585845,9.93,240.54760552522234,6.32,278.33015972327536,35.78,301.64277621830433,78.44,299.86576590109956,207.28,206.21643312719658,85.57,10.636666666666647,58.90166666666664,46.39833333333332,213.45330786484075,0.49999999999999994,0.8660254037844387,0,1,0.48750000000000004
1949,2,18.31,7.56,51.49,0.1801,synthetic,171.20409496096417,188.95833231344145,15.66,210.85398575585845,9.93,240.54760552522234,6.32,278.33015972327536,35.78,301.64277621830433,78.44,299.86576590109956,207.28,14.633333333333313,27.406666666666634,46.78583333333332,190.33880434342134,0.8660254037844386,0.5000000000000001,0,1,0.48750000000000004
1949,3,7.13,17.62,48.78,0.1792,synthetic,149.53931019672103,171.20409496096417,18.31,188.95833231344145,15.66,210.85398575585845,9.93,240.54760552522234,6.32,278.33015972327536,35.78,301.64277621830433,78.44,13.699999999999982,15.521666666666633,47.23416666666666,169.90057915704222,1.0,6.123233995736766e-17,0,0,0.48750000000000004
1949,4,5.99,23.84,53.53,0.2374,synthetic,131.09980046977452,149.53931019672103,7.13,171.20409496096417,18.31,188.95833231344145,15.66,210.85398575585845,9.93,240.54760552522234,6.32,278.33015972327536,35.78,10.476666666666647,10.556666666666633,46.82833333333332,150.6144018758199,0.8660254037844387,-0.49999999999999983,0,0,0.48750000000000004
1949,5,15.29,28.41,50.82,0.2644,synthetic,120.94045553202507,131.09980046977452,5.99,149.53931019672103,7.13,171.20409496096417,18.31,188.95833231344145,15.66,210.85398575585845,9.93,240.54760552522234,6.32,9.469999999999981,12.051666666666634,46.089166666666664,133.85985539950687,0.49999999999999994,-0.8660254037844387,0,0,0.48750000000000004
1949,6,37.98,30.46,58.17,0.2124,synthetic,125.59817640523924,120.94045553202507,15.29,131.09980046977452,5.99,149.53931019672103,7.13,171.20409496096417,18.31,188.95833231344145,15.66,210.85398575585845,9.93,19.753333333333313,16.72666666666663,43.63999999999999,125.87947746901295,1.2246467991473532e-16,-1.0,1,0,0.48750000000000004
1949,7,196.38,27.8,80.22,0.3956,synthetic,224.68467363610776,125.59817640523924,37.98,120.94045553202507,15.29,131.09980046977452,5.99,149.53931019672103,7.13,171.20409496096417,18.31,188.95833231344145,15.66,83.21666666666664,46.846666666666636,52.874166666666646,157.07443519112402,-0.4999999999999998,-0.8660254037844388,1,0,0.48750000000000004
1949,8,260.78,25.82,77.21,0.3589,synthetic,348.1246950385858,224.68467363610776,196.38,125.59817640523924,37.98,120.94045553202507,15.29,131.09980046977452,5.99,149.53931019672103,7.13,171.20409496096417,18.31,165.04666666666662,87.25833333333328,57.33249999999998,232.80251502664427,-0.8660254037844384,-0.5000000000000004,1,0,0.48750000000000004
1949,9,116.29,18.87,75.98,0.4492,synthetic,365.42912508838,348.1246950385858,260.78,224.68467363610776,196.38,125.59817640523924,37.98,120.94045553202507,15.29,131.09980046977452,5.99,149.53931019672103,7.13,191.14999999999995,105.45166666666664,60.48666666666665,312.7461645876912,-1.0,-1.8369701987210297e-16,1,0,0.48750000000000004
1949,10,47.62,6.67,57.84,0.2489,synthetic,339.48519501570803,365.42912508838,116.29,348.1246950385858,260.78,224.68467363610776,196.38,125.59817640523924,37.98,120.94045553202507,15.29,131.09980046977452,5.99,141.5633333333333,112.38999999999997,61.47333333333332,351.01300504755795,-0.8660254037844386,0.5000000000000001,0,0,0.48750000000000004
1949,11,6.94,1.7,52.09,0.1696,synthetic,292.6422794371348,339.48519501570803,47.62,365.42912508838,116.29,348.1246950385858,260.78,224.68467363610776,196.38,125.59817640523924,37.98,120.94045553202507,15.29,56.94999999999996,110.99833333333329,61.524999999999984,332.51886651374093,-0.5000000000000004,0.8660254037844384,0,1,0.48750000000000004
1949,12,7.73,-1.84,55.17,0.1769,synthetic,253.29278691995094,292.6422794371348,6.94,339.48519501570803,47.62,365.42912508838,116.29,348.1246950385858,260.78,224.68467363610776,196.38,125.59817640523924,37.98,20.763333333333296,105.95666666666664,61.34166666666665,295.1400871242646,-2.4492935982947064e-16,1.0,0,1,0.48750000000000004
1950,1,16.23,-0.32,56.65,0.225,synthetic,225.6087573079519,253.29278691995094,7.73,292.6422794371348,6.94,339.48519501570803,47.62,365.42912508838,116.29,348.1246950385858,260.78,224.68467363610776,196.38,10.299999999999963,75.93166666666663,61.389166666666654,257.1812745550126,0.49999999999999994,0.8660254037844387,0,1,0.491
1950,2,5.44,8.06,61.14,0.1637,synthetic,195.46052188625313,225.6087573079519,16.23,253.29278691995094,7.73,292.6422794371348,6.94,339.48519501570803,47.62,365.42912508838,116.29,348.1246950385858,260.78,9.799999999999963,33.37499999999997,60.31666666666666,224.78735537138536,0.8660254037844386,0.5000000000000001,0,1,0.491
1950,3,22.2,15.63,51.47,0.1983,synthetic,179.88802842131548,195.46052188625313,5.44,225.6087573079519,16.23,253.29278691995094,7.73,292.6422794371348,6.94,339.48519501570803,47.62,365.42912508838,116.29,14.623333333333298,17.693333333333303,61.572499999999984,200.31910253850685,1.0,6.123233995736766e-17,0,0,0.491
1950,4,9.56,22.61,57.69,0.1724,synthetic,159.31080356169528,179.88802842131548,22.2,195.46052188625313,5.44,225.6087573079519,16.23,253.29278691995094,7.73,292.6422794371348,6.94,339.48519501570803,47.62,12.399999999999963,11.349999999999973,61.87,178.21978462308797,0.8660254037844387,-0.49999999999999983,0,0,0.491
1950,5,21.19,25.87,54.44,0.1729,synthetic,148.15597494825738,159.31080356169528,9.56,179.88802842131548,22.2,195.46052188625313,5.44,225.6087573079519,16.23,253.29278691995094,7.73,292.6422794371348,6.94,17.649999999999963,13.724999999999973,62.36166666666665,162.45160231042274,0.49999999999999994,-0.8660254037844387,0,0,0.491
1950,6,48.27,31.85,60.46,0.2183,synthetic,155.25738519166623,148.15597494825738,21.19,159.31080356169528,9.56,179.88802842131548,22.2,195.46052188625313,5.44,225.6087573079519,16.23,253.29278691995094,7.73,26.33999999999996,20.48166666666664,63.219166666666645,154.24138790053965,1.2246467991473532e-16,-1.0,1,0,0.491
1950,7,129.72,27.52,86.07,0.4043,synthetic,209.68607403461954,155.25738519166623,48.27,148.15597494825738,21.19,159.31080356169528,9.56,179.88802842131548,22.2,195.46052188625313,5.44,225.6087573079519,16.23,66.3933333333333,39.39666666666664,57.66416666666665,171.03314472484772,-0.4999999999999998,-0.8660254037844388,1,0,0.491
1950,8,353.29,23.09,80.96,0.3907,synthetic,390.40831610567085,209.68607403461954,129.72,155.25738519166623,48.27,148.15597494825738,21.19,159.31080356169528,9.56,179.88802842131548,22.2,195.46052188625313,5.44,177.09333333333328,97.37166666666666,65.37333333333332,251.78392511065223,-0.8660254037844384,-0.5000000000000004,1,0,0.491
1950,9,125.61,14.77,83.54,0.4287,synthetic,407.1908671626364,390.40831610567085,353.29,209.68607403461954,129.72,155.25738519166623,48.27,148.15597494825738,21.19,159.31080356169528,9.56,179.88802842131548,22.2,202.8733333333333,114.60666666666664,66.14999999999999,335.7617524343089,-1.0,-1.8369701987210297e-16,1,0,0.491
1950,10,21.75,5.5,45.82,0.2152,synthetic,359.2322550707373,407.1908671626364,125.61,390.40831610567085,353.29,209.68607403461954,129.72,155.25738519166623,48.27,148.15597494825738,21.19,159.31080356169528,9.56,166.8833333333333,116.63833333333332,63.994166666666665,385.61047944634817,-0.8660254037844386,0.5000000000000001,0,0,0.491
1950,11,4.91,-1.22,56.94,0.2748,synthetic,308.61847532284526,359.2322550707373,21.75,407.1908671626364,125.61,390.40831610567085,353.29,209.68607403461954,129.72,155.25738519166623,48.27,148.15597494825738,21.19,50.75666666666661,113.92499999999997,63.82499999999999,358.3471991854064,-0.5000000000000004,0.8660254037844384,0,1,0.491
1950,12,9.98,1.26,55.41,0.197,synthetic,267.92429368280176,308.61847532284526,4.91,359.2322550707373,21.75,407.1908671626364,125.61,390.40831610567085,353.29,209.68607403461954,129.72,155.25738519166623,48.27,12.213333333333276,107.54333333333331,64.01249999999999,311.92500802546147,-2.4492935982947064e-16,1.0,0,1,0.491
1951,1,19.83,1.57,56.34,0.2097,synthetic,240.7008132682242,267.92429368280176,9.98,308.61847532284526,4.91,359.2322550707373,21.75,407.1908671626364,125.61,390.40831610567085,353.29,209.68607403461954,129.72,11.573333333333276,89.22833333333334,64.31249999999999,272.41452742462377,0.49999999999999994,0.8660254037844387,0,1,0.49450000000000005
1951,2,13.79,8.99,54.13,0.1773,synthetic,212.38441258724072,240.7008132682242,19.83,267.92429368280176,9.98,308.61847532284526,4.91,359.2322550707373,21.75,407.1908671626364,125.61,390.40831610567085,353.29,14.533333333333275,32.64499999999998,65.00833333333333,240.3365065127556,0.8660254037844386,0.5000000000000001,0,1,0.49450000000000005
1951,3,16.63,13.65,55.14,0.1997,synthetic,189.91762639276075,212.38441258724072,13.79,240.7008132682242,19.83,267.92429368280176,9.98,308.61847532284526,4.91,359.2322550707373,21.75,407.1908671626364,125.61,16.74999999999994,14.481666666666648,64.54416666666665,214.3342840827419,1.0,6.123233995736766e-17,0,0,0.49450000000000005
1951,4,11.04,23.21,54.87,0.2245,synthetic,168.65548787059666,189.91762639276075,16.63,212.38441258724072,13.79,240.7008132682242,19.83,267.92429368280176,9.98,308.61847532284526,4.91,359.2322550707373,21.75,13.819999999999942,12.696666666666646,64.66749999999999,190.31917561686603,0.8660254037844387,-0.49999999999999983,0,0,0.49450000000000005
1951,5,29.73,28.83,55.05,0.1606,synthetic,161.60705603698864,168.65548787059666,11.04,189.91762639276075,16.63,212.38441258724072,13.79,240.7008132682242,19.83,267.92429368280176,9.98,308.61847532284526,4.91,19.133333333333276,16.833333333333314,65.37916666666665,173.39339010011534,0.49999999999999994,-0.8660254037844387,0,0,0.49450000000000005
1951,6,40.77,29.54,51.95,0.1944,synthetic,162.1594975399664,161.60705603698864,29.73,168.65548787059666,11.04,189.91762639276075,16.63,212.38441258724072,13.79,240.7008132682242,19.83,267.92429368280176,9.98,27.17999999999994,21.96499999999998,64.75416666666665,164.14068048251724,1.2246467991473532e-16,-1.0,1,0,0.49450000000000005
1951,7,214.16,28.78,79.65,0.4146,synthetic,266.68720566360355,162.1594975399664,40.77,161.60705603698864,29.73,168.65548787059666,11.04,189.91762639276075,16.63,212.38441258724072,13.79,240.7008132682242,19.83,94.88666666666661,54.35333333333332,71.79083333333334,196.81791974685288,-0.4999999999999998,-0.8660254037844388,1,0,0.49450000000000005
